type,storm,discount,climate,hazard,cost,benefit,ratio,net,ecosystem,net_ecosystem
CCA,200,3,Current,wave,1153.096384,4.352905609,0.003774971,-1148.743478,0,-1148.743478
NBA,200,3,Current,wave,1017.348462,3.935696131,0.003868582,-1013.412766,69.60482584,-943.80794
CCA,20,3,total,wave,1153.096384,2805.317022,2.432855623,1652.220638,0,1652.220638
NBA,20,3,total,wave,1017.348462,2652.602611,2.607368773,1635.254149,69.60482584,1704.858975
CCA,50,3,total,wave,1153.096384,1122.126809,0.973142249,-30.96957536,0,-30.96957536
NBA,50,3,total,wave,1017.348462,1061.041044,1.042947509,43.69258247,69.60482584,113.2974083
CCA,75,3,total,wave,1153.096384,748.0845391,0.648761499,-405.0118449,0,-405.0118449
NBA,75,3,total,wave,1017.348462,707.3606963,0.695298339,-309.9877657,69.60482584,-240.3829399
CCA,100,3,total,wave,1153.096384,561.0634043,0.486571125,-592.0329797,0,-592.0329797
NBA,100,3,total,wave,1017.348462,530.5205222,0.521473755,-486.8279398,69.60482584,-417.2231139
CCA,200,3,total,wave,1153.096384,280.5317022,0.243285562,-872.5646818,0,-872.5646818
NBA,200,3,total,wave,1017.348462,265.2602611,0.260736877,-752.0882009,69.60482584,-682.483375
CCA,20,5,2030,wave,1153.096384,39.26981106,0.034055966,-1113.826573,0,-1113.826573
NBA,20,5,2030,wave,1017.348462,37.36130051,0.036724192,-979.9871615,42.42704321,-937.5601183
CCA,50,5,2030,wave,1153.096384,15.70792442,0.013622386,-1137.38846,0,-1137.38846
NBA,50,5,2030,wave,1017.348462,14.9445202,0.014689677,-1002.403942,42.42704321,-959.9768986
CCA,75,5,2030,wave,1153.096384,10.47194962,0.009081591,-1142.624434,0,-1142.624434
NBA,75,5,2030,wave,1017.348462,9.963013469,0.009793118,-1007.385449,42.42704321,-964.9584053
CCA,100,5,2030,wave,1153.096384,7.853962212,0.006811193,-1145.242422,0,-1145.242422
NBA,100,5,2030,wave,1017.348462,7.472260102,0.007344838,-1009.876202,42.42704321,-967.4491587
CCA,200,5,2030,wave,1153.096384,3.926981106,0.003405597,-1149.169403,0,-1149.169403
NBA,200,5,2030,wave,1017.348462,3.736130051,0.003672419,-1013.612332,42.42704321,-971.1852887
CCA,20,5,2060,wave,1153.096384,11.75032178,0.010190234,-1141.346062,0,-1141.346062
NBA,20,5,2060,wave,1017.348462,11.23185991,0.011040327,-1006.116602,42.42704321,-963.6895589
CCA,50,5,2060,wave,1153.096384,4.700128713,0.004076094,-1148.396255,0,-1148.396255
NBA,50,5,2060,wave,1017.348462,4.492743965,0.004416131,-1012.855718,42.42704321,-970.4286748
CCA,75,5,2060,wave,1153.096384,3.133419142,0.002717396,-1149.962965,0,-1149.962965
NBA,75,5,2060,wave,1017.348462,2.995162643,0.002944087,-1014.353299,42.42704321,-971.9262561
CCA,100,5,2060,wave,1153.096384,2.350064357,0.002038047,-1150.74632,0,-1150.74632
NBA,100,5,2060,wave,1017.348462,2.246371983,0.002208065,-1015.10209,42.42704321,-972.6750468
CCA,200,5,2060,wave,1153.096384,1.175032178,0.001019023,-1151.921352,0,-1151.921352
NBA,200,5,2060,wave,1017.348462,1.123185991,0.001104033,-1016.225276,42.42704321,-973.7982328
CCA,20,5,2100,wave,1153.096384,2.262873237,0.001962432,-1150.833511,0,-1150.833511
NBA,20,5,2100,wave,1017.348462,2.114062695,0.002078012,-1015.234399,42.42704321,-972.8073561
CCA,50,5,2100,wave,1153.096384,0.905149295,0.000784973,-1152.191235,0,-1152.191235
NBA,50,5,2100,wave,1017.348462,0.845625078,0.000831205,-1016.502837,42.42704321,-974.0757937
CCA,75,5,2100,wave,1153.096384,0.603432863,0.000523315,-1152.492951,0,-1152.492951
NBA,75,5,2100,wave,1017.348462,0.563750052,0.000554137,-1016.784712,42.42704321,-974.3576687
CCA,100,5,2100,wave,1153.096384,0.452574647,0.000392486,-1152.643809,0,-1152.643809
NBA,100,5,2100,wave,1017.348462,0.422812539,0.000415602,-1016.925649,42.42704321,-974.4986063
CCA,200,5,2100,wave,1153.096384,0.226287324,0.000196243,-1152.870097,0,-1152.870097
NBA,200,5,2100,wave,1017.348462,0.21140627,0.000207801,-1017.137056,42.42704321,-974.7100125
CCA,20,5,Current,wave,1153.096384,43.52905609,0.037749712,-1109.567328,0,-1109.567328
NBA,20,5,Current,wave,1017.348462,39.35696131,0.038685822,-977.9915007,42.42704321,-935.5644575
CCA,50,5,Current,wave,1153.096384,17.41162244,0.015099885,-1135.684762,0,-1135.684762
NBA,50,5,Current,wave,1017.348462,15.74278452,0.015474329,-1001.605677,42.42704321,-959.1786343
CCA,75,5,Current,wave,1153.096384,11.60774829,0.01006659,-1141.488636,0,-1141.488636
NBA,75,5,Current,wave,1017.348462,10.49518968,0.010316219,-1006.853272,42.42704321,-964.4262291
CCA,100,5,Current,wave,1153.096384,8.705811218,0.007549942,-1144.390573,0,-1144.390573
NBA,100,5,Current,wave,1017.348462,7.871392261,0.007737164,-1009.47707,42.42704321,-967.0500265
CCA,200,5,Current,wave,1153.096384,4.352905609,0.003774971,-1148.743478,0,-1148.743478
NBA,200,5,Current,wave,1017.348462,3.935696131,0.003868582,-1013.412766,42.42704321,-970.9857227
CCA,20,5,total,wave,1153.096384,1643.528251,1.425317323,490.4318672,0,490.4318672
NBA,20,5,total,wave,1017.348462,1550.636229,1.524193811,533.287767,42.42704321,575.7148102
CCA,50,5,total,wave,1153.096384,657.4113005,0.570126929,-495.6850835,0,-495.6850835
NBA,50,5,total,wave,1017.348462,620.2544916,0.609677524,-397.0939704,42.42704321,-354.6669272
CCA,75,5,total,wave,1153.096384,438.2742003,0.380084619,-714.8221837,0,-714.8221837
NBA,75,5,total,wave,1017.348462,413.5029944,0.406451683,-603.8454676,42.42704321,-561.4184244
CCA,100,5,total,wave,1153.096384,328.7056502,0.285063465,-824.3907338,0,-824.3907338
NBA,100,5,total,wave,1017.348462,310.1272458,0.304838762,-707.2212162,42.42704321,-664.794173
CCA,200,5,total,wave,1153.096384,164.3528251,0.142531732,-988.7435589,0,-988.7435589
NBA,200,5,total,wave,1017.348462,155.0636229,0.152419381,-862.2848391,42.42704321,-819.8577959
CCA,20,6,2030,wave,1153.096384,33.74378169,0.029263626,-1119.352602,0,-1119.352602
NBA,20,6,2030,wave,1017.348462,32.10383584,0.031556381,-985.2446262,34.93587381,-950.3087524
CCA,50,6,2030,wave,1153.096384,13.49751268,0.011705451,-1139.598871,0,-1139.598871
NBA,50,6,2030,wave,1017.348462,12.84153434,0.012622552,-1004.506928,34.93587381,-969.5710539
CCA,75,6,2030,wave,1153.096384,8.998341783,0.007803634,-1144.098042,0,-1144.098042
NBA,75,6,2030,wave,1017.348462,8.561022891,0.008415035,-1008.787439,34.93587381,-973.8515653
CCA,100,6,2030,wave,1153.096384,6.748756338,0.005852725,-1146.347628,0,-1146.347628
NBA,100,6,2030,wave,1017.348462,6.420767169,0.006311276,-1010.927695,34.93587381,-975.991821
CCA,200,6,2030,wave,1153.096384,3.374378169,0.002926363,-1149.722006,0,-1149.722006
NBA,200,6,2030,wave,1017.348462,3.210383584,0.003155638,-1014.138078,34.93587381,-979.2022046
CCA,20,6,2060,wave,1153.096384,7.597797511,0.006589039,-1145.498586,0,-1145.498586
NBA,20,6,2060,wave,1017.348462,7.262558325,0.007138713,-1010.085904,34.93587381,-975.1500299
CCA,50,6,2060,wave,1153.096384,3.039119004,0.002635616,-1150.057265,0,-1150.057265
NBA,50,6,2060,wave,1017.348462,2.90502333,0.002855485,-1014.443439,34.93587381,-979.5075649
CCA,75,6,2060,wave,1153.096384,2.026079336,0.001757077,-1151.070305,0,-1151.070305
NBA,75,6,2060,wave,1017.348462,1.93668222,0.001903657,-1015.41178,34.93587381,-980.475906
CCA,100,6,2060,wave,1153.096384,1.519559502,0.001317808,-1151.576824,0,-1151.576824
NBA,100,6,2060,wave,1017.348462,1.452511665,0.001427743,-1015.89595,34.93587381,-980.9600765
CCA,200,6,2060,wave,1153.096384,0.759779751,0.000658904,-1152.336604,0,-1152.336604
NBA,200,6,2060,wave,1017.348462,0.726255833,0.000713871,-1016.622206,34.93587381,-981.6863324
CCA,20,6,2100,wave,1153.096384,1.001464441,0.0008685,-1152.09492,0,-1152.09492
NBA,20,6,2100,wave,1017.348462,0.93560637,0.000919652,-1016.412856,34.93587381,-981.4769818
CCA,50,6,2100,wave,1153.096384,0.400585776,0.0003474,-1152.695798,0,-1152.695798
NBA,50,6,2100,wave,1017.348462,0.374242548,0.000367861,-1016.974219,34.93587381,-982.0383456
CCA,75,6,2100,wave,1153.096384,0.267057184,0.0002316,-1152.829327,0,-1152.829327
NBA,75,6,2100,wave,1017.348462,0.249495032,0.00024524,-1017.098967,34.93587381,-982.1630932
CCA,100,6,2100,wave,1153.096384,0.200292888,0.0001737,-1152.896091,0,-1152.896091
NBA,100,6,2100,wave,1017.348462,0.187121274,0.00018393,-1017.161341,34.93587381,-982.2254669
CCA,200,6,2100,wave,1153.096384,0.100146444,8.685E-05,-1152.996238,0,-1152.996238
NBA,200,6,2100,wave,1017.348462,0.093560637,9.19652E-05,-1017.254901,34.93587381,-982.3190276
CCA,20,6,Current,wave,1153.096384,43.52905609,0.037749712,-1109.567328,0,-1109.567328
NBA,20,6,Current,wave,1017.348462,39.35696131,0.038685822,-977.9915007,34.93587381,-943.0556269
CCA,50,6,Current,wave,1153.096384,17.41162244,0.015099885,-1135.684762,0,-1135.684762
NBA,50,6,Current,wave,1017.348462,15.74278452,0.015474329,-1001.605677,34.93587381,-966.6698037
CCA,75,6,Current,wave,1153.096384,11.60774829,0.01006659,-1141.488636,0,-1141.488636
NBA,75,6,Current,wave,1017.348462,10.49518968,0.010316219,-1006.853272,34.93587381,-971.9173985
CCA,100,6,Current,wave,1153.096384,8.705811218,0.007549942,-1144.390573,0,-1144.390573
NBA,100,6,Current,wave,1017.348462,7.871392261,0.007737164,-1009.47707,34.93587381,-974.5411959
CCA,200,6,Current,wave,1153.096384,4.352905609,0.003774971,-1148.743478,0,-1148.743478
NBA,200,6,Current,wave,1017.348462,3.935696131,0.003868582,-1013.412766,34.93587381,-978.4768921
CCA,20,6,total,wave,1153.096384,1333.114971,1.156117554,180.0185869,0,180.0185869
NBA,20,6,total,wave,1017.348462,1255.986841,1.234568969,238.6383794,34.93587381,273.5742532
CCA,50,6,total,wave,1153.096384,533.2459884,0.462447022,-619.8503956,0,-619.8503956
NBA,50,6,total,wave,1017.348462,502.3947366,0.493827587,-514.9537254,34.93587381,-480.0178516
CCA,75,6,total,wave,1153.096384,355.4973256,0.308298014,-797.5990584,0,-797.5990584
NBA,75,6,total,wave,1017.348462,334.9298244,0.329218392,-682.4186376,34.93587381,-647.4827638
CCA,100,6,total,wave,1153.096384,266.6229942,0.231223511,-886.4733898,0,-886.4733898
NBA,100,6,total,wave,1017.348462,251.1973683,0.246913794,-766.1510937,34.93587381,-731.2152199
CCA,200,6,total,wave,1153.096384,133.3114971,0.115611755,-1019.784887,0,-1019.784887
NBA,200,6,total,wave,1017.348462,125.5986841,0.123456897,-891.7497779,34.93587381,-856.8139041
